"cdrRecordType","globalCallID_callManagerId","globalCallID_callId","origLegCallIdentifier","dateTimeOrigination","origNodeId","origSpan","origIpAddr","callingPartyNumber","callingPartyUnicodeLoginUserID","origCause_location","origCause_value","origPrecedenceLevel","origMediaTransportAddress_IP","origMediaTransportAddress_Port","origMediaCap_payloadCapability","origMediaCap_maxFramesPerPacket","origMediaCap_g723BitRate","origVideoCap_Codec","origVideoCap_Bandwidth","origVideoCap_Resolution","origVideoTransportAddress_IP","origVideoTransportAddress_Port","origRSVPAudioStat","origRSVPVideoStat","destLegIdentifier","destNodeId","destSpan","destIpAddr","originalCalledPartyNumber","finalCalledPartyNumber","finalCalledPartyUnicodeLoginUserID","destCause_location","destCause_value","destPrecedenceLevel","destMediaTransportAddress_IP","destMediaTransportAddress_Port","destMediaCap_payloadCapability","destMediaCap_maxFramesPerPacket","destMediaCap_g723BitRate","destVideoCap_Codec","destVideoCap_Bandwidth","destVideoCap_Resolution","destVideoTransportAddress_IP","destVideoTransportAddress_Port","destRSVPAudioStat","destRSVPVideoStat","dateTimeConnect","dateTimeDisconnect","lastRedirectDn","pkid","originalCalledPartyNumberPartition","callingPartyNumberPartition","finalCalledPartyNumberPartition","lastRedirectDnPartition","duration","origDeviceName","destDeviceName","origCallTerminationOnBehalfOf","destCallTerminationOnBehalfOf","origCalledPartyRedirectOnBehalfOf","lastRedirectRedirectOnBehalfOf","origCalledPartyRedirectReason","lastRedirectRedirectReason","destConversationId","globalCallId_ClusterID","joinOnBehalfOf","comment","authCodeDescription","authorizationLevel","clientMatterCode","origDTMFMethod","destDTMFMethod","callSecuredStatus","origConversationId","origMediaCap_Bandwidth","destMediaCap_Bandwidth","authorizationCodeValue","outpulsedCallingPartyNumber","outpulsedCalledPartyNumber","origIpv4v6Addr","destIpv4v6Addr","origVideoCap_Codec_Channel2","origVideoCap_Bandwidth_Channel2","origVideoCap_Resolution_Channel2","origVideoTransportAddress_IP_Channel2","origVideoTransportAddress_Port_Channel2","origVideoChannel_Role_Channel2","destVideoCap_Codec_Channel2","destVideoCap_Bandwidth_Channel2","destVideoCap_Resolution_Channel2","destVideoTransportAddress_IP_Channel2","destVideoTransportAddress_Port_Channel2","destVideoChannel_Role_Channel2","IncomingProtocolID","IncomingProtocolCallRef","OutgoingProtocolID","OutgoingProtocolCallRef","currentRoutingReason","origRoutingReason","lastRedirectingRoutingReason","huntPilotPartition","huntPilotDN","calledPartyPatternUsage","IncomingICID","IncomingOrigIOI","IncomingTermIOI","OutgoingICID","OutgoingOrigIOI","OutgoingTermIOI","outpulsedOriginalCalledPartyNumber","outpulsedLastRedirectingNumber","wasCallQueued","totalWaitTimeInQueue","callingPartyNumber_uri","originalCalledPartyNumber_uri","finalCalledPartyNumber_uri","lastRedirectDn_uri"
1,1,1955241,26687424,1546412586,1,0,853929994,"2162","",0,0,4,853929994,18166,4,20,0,0,0,0,0,0,"0","0",26687425,1,0,-1427771382,"2177","2177","MOHAMEMO",0,16,4,-1427771382,31778,4,20,0,0,0,0,0,0,"0","0",1546412593,1546412704,"2177","7c442bac-eee5-4456-a1fa-dec2cba7ed47","Internal_PT","Internal_PT","Internal_PT","Internal_PT",111,"SEP204C9ED6F4FF","SEP204C9ED67010",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.50","10.240.229.170",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955245,26687432,1546412665,1,0,-471535606,"2900","ALSABBAM",0,16,4,-471535606,31226,4,20,0,0,0,0,0,0,"0","0",26687433,1,0,2112155658,"2904","2904","",0,0,4,2112155658,29342,4,20,0,0,0,0,0,0,"0","0",1546412670,1546412707,"2904","0e015a8d-2e7d-41d2-a6d5-da6aeaab8222","Internal_PT","Internal_PT","Internal_PT","Internal_PT",37,"SEP204C9ED63DD3","SEPC4729551A318",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.227","10.240.228.125",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955250,26687443,1546412886,1,0,-471535606,"2900","ALSABBAM",0,0,4,-471535606,21588,4,20,0,0,0,0,0,0,"0","0",26687444,1,0,1088811018,"2152","2152","ALJOUDEH",0,16,4,1088811018,29484,4,20,0,0,0,0,0,0,"0","0",1546412901,1546412938,"2152","17cfba57-ba99-4789-9de6-7680351d8822","Internal_PT","Internal_PT","Internal_PT","Internal_PT",37,"SEP204C9ED63DD3","SEP689CE2E71503",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.227","10.240.229.64",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955253,26687450,1546412941,1,0,1961160714,"2513","",0,16,4,1961160714,17790,4,20,0,0,0,0,0,0,"0","0",26687451,1,0,-555356150,"2517","2517","ELIAS",0,0,4,-555356150,24916,4,20,0,0,0,0,0,0,"0","0",1546412943,1546412979,"2517","aa4f0242-95e2-4c29-b608-4d0dd064e4c4","Internal_PT","Internal_PT","Internal_PT","Internal_PT",36,"SEP689CE2E691C2","SEP204C9ED635E7",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.116","10.240.229.222",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955258,26687461,1546413083,1,0,-1276841974,"2457","FAYAD",0,16,4,-1276841974,19214,4,20,0,0,0,0,0,0,"0","0",26687462,1,0,-1327173622,"2459","2459","MASRYARA",0,0,4,-1327173622,30422,4,20,0,0,0,0,0,0,"0","0",1546413085,1546413090,"2459","61e9af7f-4c02-4782-9034-6d8cbcbe8317","Internal_PT","Internal_PT","Internal_PT","Internal_PT",5,"SEP689CE2E6E53A","SEP204C9ED63A1B",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.179","10.240.228.176",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955259,26687463,1546413091,1,26687463,18805258,"52803","",0,16,4,18805258,27188,2,20,0,0,0,0,0,0,"0","0",26687464,1,0,1810231306,"2231","2231","",0,0,4,1810231306,30280,4,20,0,0,0,0,0,0,"0","0",1546413093,1546413099,"2231","df63e152-9876-4099-ac1a-df4854c6b6f0","Internal_PT","","Internal_PT","Internal_PT",6,"10.242.30.1","SEP689CE2E6E490",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,3,0,0,64,64,"","","","10.242.30.1","10.240.229.107",0,0,0,0,0,0,0,0,0,0,0,0,2,"B1385EF30D9411E9A7F6E15FE78D23A4",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955255,26687455,1546413007,1,0,1776676874,"2514","",0,16,4,1776676874,26838,4,20,0,0,0,0,0,0,"0","0",26687456,1,0,-555356150,"2517","2517","ELIAS",0,0,4,-555356150,31680,4,20,0,0,0,0,0,0,"0","0",1546413011,1546413151,"2517","dfd0f876-ad46-4dec-aa3a-8249e02d984b","Internal_PT","Internal_PT","Internal_PT","Internal_PT",140,"SEP204C9ED6700C","SEP204C9ED635E7",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.105","10.240.229.222",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955251,26687445,1546412931,1,0,417722378,"2159","ALISSA",0,16,4,417722378,32558,4,20,0,0,0,0,0,0,"0","0",26687446,1,0,-471535606,"2900","2900","ALSABBAM",0,0,4,-471535606,25238,4,20,0,0,0,0,0,0,"0","0",1546412937,1546413267,"2900","a19874c3-82e7-4b40-8840-5688fdbda4dc","Internal_PT","Internal_PT","Internal_PT","Internal_PT",330,"SEP204C9ED66E5B","SEP204C9ED63DD3",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.24","10.240.228.227",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955261,26687468,1546413272,1,26687468,18805258,"52305","",0,1,4,0,0,0,0,0,0,0,0,0,0,"0","0",26687469,0,0,0,"2522","2522","",0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0",0,1546413272,"2522","23449a32-fb8f-485b-9419-d0e27f53fe4f","","","","",0,"10.242.30.1","",13,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,0,0,0,0,0,"","","","::","",0,0,0,0,0,0,0,0,0,0,0,0,2,"1C2C5F950D9511E9A805E15FE78D23A4",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955254,26687452,1546413003,1,0,182841354,"2810","HOMSSI",0,0,4,182841354,29392,4,20,0,0,0,0,0,0,"0","0",26687453,1,26687453,18805258,"2805","2805","",0,16,4,18805258,27186,2,20,0,0,0,0,0,0,"0","0",1546413005,1546413379,"2805","b1b8c91b-39c5-401a-803b-76cd8c0eb14f","Internal_PT","Internal_PT","Internal_PT","Internal_PT",374,"SEP689CE2E71ACE","10.242.30.1",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,1,0,0,64,64,"","","","10.240.229.10","10.242.30.1",0,0,0,0,0,0,0,0,0,0,0,0,3,"00000000001DD5B6019737DC00000000",2,"001D7C6BCB63C1C2E1045B010AF0E50A",0,0,0,"","",5,"","","","","","","","",0,0,"","","",""
1,1,1955267,26687482,1546413403,1,0,182841354,"2810","HOMSSI",0,0,4,182841354,20628,4,20,0,0,0,0,0,0,"0","0",26687483,1,0,-488247286,"2301","2301","NGANGAK",0,16,4,-488247286,26454,4,20,0,0,0,0,0,0,"0","0",1546413409,1546413433,"2301","6b40cd8a-e896-48cd-8edf-b7059fafa00a","Internal_PT","Internal_PT","Internal_PT","Internal_PT",24,"SEP689CE2E71ACE","SEP247E12BEC7A4",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.10","10.240.229.226",0,0,0,0,0,0,0,0,0,0,0,0,3,"00000000001DD5C3019737FA00000000",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955263,26687474,1546413281,1,0,367390730,"2456","OBAIDS",0,16,4,367390730,30038,4,20,0,0,0,0,0,0,"0","0",26687475,1,0,216395786,"2423","2423","ALANZI",0,0,4,216395786,20932,4,20,0,0,0,0,0,0,"0","0",1546413285,1546413448,"2423","28b26d57-d0c7-4633-8e4e-470e8594a9da","Internal_PT","Internal_PT","Internal_PT","Internal_PT",163,"SEP689CE2E71B07","SEP689CE2E6E545",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.21","10.240.229.12",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955262,26687472,1546413281,1,26687472,18805258,"52305","",0,0,4,18805258,27192,2,20,0,0,0,0,0,0,"0","0",26687473,1,0,-890900470,"2352","2352","",0,16,4,-890900470,21834,4,20,0,0,0,0,0,0,"0","0",1546413436,1546413450,"2352","5e5a3305-f964-467f-aa72-fd317734b4a7","Internal_PT","","Internal_PT","Internal_PT",14,"10.242.30.1","SEP204C9ED6395E",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,3,0,0,64,64,"","","","10.242.30.1","10.240.229.202",0,0,0,0,0,0,0,0,0,0,0,0,2,"2235CB8A0D9511E9A80AE15FE78D23A4",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955265,26687478,1546413345,1,0,1357246474,"2169","AZOUZ",0,16,4,1357246474,29270,4,20,0,0,0,0,0,0,"0","0",26687479,1,0,-1427771382,"2177","2177","MOHAMEMO",0,0,4,-1427771382,25706,4,20,0,0,0,0,0,0,"0","0",1546413352,1546413459,"2177","3f876b98-6cab-430b-8680-27db6c4780a6","Internal_PT","Internal_PT","Internal_PT","Internal_PT",107,"SEP204C9ED633AB","SEP204C9ED67010",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.80","10.240.229.170",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955268,26687485,1546413442,1,0,-706416630,"2174","ZAZAN",0,16,4,-706416630,21552,4,20,0,0,0,0,0,0,"0","0",26687486,1,31,34217900,"2743129","2743129","",0,0,4,34217900,16976,4,20,0,0,0,0,0,0,"0","0",1546413453,1546413501,"2743129","d1483080-e980-4850-8eb1-68381f27d57b","LandLine_PT","Internal_PT","LandLine_PT","LandLine_PT",48,"SEP689CE2E7D575","S0/SU0/DS1-1@SYRDAVGW001.syrda.unhcr.local",12,0,0,0,0,0,0,"StandAloneCluster",0,"","Nour Zaza",3,"",3,1,0,0,64,64,"","","","10.240.228.213","172.31.10.2",0,0,0,0,0,0,0,0,0,0,0,0,0,"",4,"0002-2174-2743129",0,0,0,"","",5,"","","","","","","","",0,0,"","","",""
1,1,1955271,26687491,1546413488,1,0,2095378442,"2901","TAHAN",0,16,4,2095378442,19358,4,20,0,0,0,0,0,0,"0","0",26687492,1,30,34217900,"3835762","3835762","",0,0,4,34217900,16974,4,20,0,0,0,0,0,0,"0","0",1546413514,1546413730,"3835762","4d502cbc-b1fd-4523-a63b-6e91de712f50","LandLine_PT","Internal_PT","LandLine_PT","LandLine_PT",216,"SEPC4729551A3E6","S0/SU0/DS1-1@SYRDAVGW001.syrda.unhcr.local",12,0,0,0,0,0,0,"StandAloneCluster",0,"","Erffan Tahan _P",3,"",3,1,0,0,64,64,"","","","10.240.228.124","172.31.10.2",0,0,0,0,0,0,0,0,0,0,0,0,0,"",4,"0003-2901-3835762",0,0,0,"","",5,"","","","","","","","",0,0,"","","",""
1,1,1955274,26687497,1546413668,1,0,417722378,"2159","ALISSA",0,0,4,417722378,24212,4,20,0,0,0,0,0,0,"0","0",26687498,1,0,1374023690,"2154","2154","GHAREEBC",0,16,4,1374023690,22902,4,20,0,0,0,0,0,0,"0","0",1546413673,1546413734,"2154","008f9905-d9ef-4494-84eb-2c21764496d1","Internal_PT","Internal_PT","Internal_PT","Internal_PT",61,"SEP204C9ED66E5B","SEP204C9ED674AA",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.229.24","10.240.229.81",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955282,26687513,1546413808,1,26687513,18805258,"52805","",0,16,4,18805258,27196,2,20,0,0,0,0,0,0,"0","0",26687514,1,0,182841354,"2810","2810","HOMSSI",0,0,4,182841354,28208,4,20,0,0,0,0,0,0,"0","0",1546413812,1546413873,"2810","fdcc91f1-39ec-4aff-a900-f06a14a20795","Internal_PT","","Internal_PT","Internal_PT",61,"10.242.30.1","SEP689CE2E71ACE",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",1,3,0,0,64,64,"","","","10.242.30.1","10.240.229.10",0,0,0,0,0,0,0,0,0,0,0,0,2,"5C6F303F0D9611E9A81BE15FE78D23A4",3,"00000000001DD5D20197381A00000000",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955288,26687526,1546413943,1,0,2145710090,"2903","",0,16,4,2145710090,26262,4,20,0,0,0,0,0,0,"0","0",26687527,1,0,-471470070,"2305","2305","KATCHE",0,0,4,-471470070,17894,4,20,0,0,0,0,0,0,"0","0",1546413948,1546413991,"2305","13480173-43f6-4c47-abde-337b6148c887","Internal_PT","Internal_PT","Internal_PT","Internal_PT",43,"SEPC4729551A3A9","SEPC4729551A3E5",12,0,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.127","10.240.229.227",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
1,1,1955289,26687528,1546413947,1,0,1172631562,"2172","ABBOUDS",0,0,4,1172631562,31022,4,20,0,0,0,0,0,0,"0","0",26687529,1,0,1088811018,"2152","2152","ALJOUDEH",0,16,4,1088811018,19928,4,20,0,0,0,0,0,0,"0","0",1546413952,1546414000,"2152","54ef0364-d249-4a48-9163-9316f425addb","Internal_PT","Internal_PT","Internal_PT","Internal_PT",48,"SEP204C9ED670B5","SEP689CE2E71503",0,12,0,0,0,0,0,"StandAloneCluster",0,"","",0,"",3,3,0,0,64,64,"","","","10.240.228.69","10.240.229.64",0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,0,0,"","",2,"","","","","","","","",0,0,"","","",""
